seed,A_avg_resp,A_avg_wait,A_avg_serv,A_utilization,A_avg_num_job,A_throughput,B_avg_resp,B_avg_wait,B_avg_serv,B_utilization,B_avg_num_job,B_throughput,P_avg_resp,P_avg_wait,P_avg_serv,P_utilization,P_avg_num_job,P_throughput,A1_avg_resp,A1_avg_wait,A1_avg_serv,A2_avg_resp,A2_avg_wait,A2_avg_serv,A3_avg_resp,A3_avg_wait,A3_avg_serv,total_completed,system_avg_response_time,system_avg_service_time,system_utilization,system_avg_wait,system_avg_num_job,system_throughput,job_arrived,completions_A1,completions_A2,completions_A3,completions_B,completions_P,horizon
123456789,7.232316250482761,6.982276963629504,0.25003928685325705,0.9247984426548833,26.749535600616905,3.698612543226571,1814.1932291078026,1813.3926849466734,0.8005441611291139,0.9869675585863112,2236.6659443382787,1.2328708477421904,5.390963264476259,4.690406118766594,0.7005571457096643,0.863696482122923,6.6463614500218515,1.2328708477421904,6.358035375482278,6.157871200876892,0.2001641746053852,11.128997073597601,10.729274056748428,0.39972301684917116,4.209916302368341,4.059685633263127,0.15023066910521365,126132,1841.2811411237271,2.2512191673985495,2.7754624833641177,1839.0299219563285,2270.0618413889174,1.2328708477421904,126132,126132,126132,126132,126132,126132,102307.55332644208
1172814733,9.25405677118596,9.003465245993926,0.25059152519203476,0.9282065952703021,34.27760185201041,3.7040621966724268,1726.098133678921,1725.3000994237968,0.7980342551240716,0.9853228386849041,2131.191614902307,1.234687398890809,5.8334428941385,5.1352446304786135,0.6981982636598867,0.8620565980683048,7.202478433541938,1.234687398890809,8.008081801077434,7.807213317684084,0.20086848339335017,14.407264626287668,14.006466684137914,0.4007979421497529,5.346823886192993,5.196715736159977,0.1501081500330171,126060,1759.6937468866172,2.2480070943600627,2.775586032023511,1757.4457397922572,2172.671695187859,1.234687398890809,126060,126060,126060,126060,126060,126060,102098.71754846367
