seed,A_avg_resp,A_avg_wait,A_avg_serv,A_utilization,A_avg_num_job,A_throughput,B_avg_resp,B_avg_wait,B_avg_serv,B_utilization,B_avg_num_job,B_throughput,P_avg_resp,P_avg_wait,P_avg_serv,P_utilization,P_avg_num_job,P_throughput,A1_avg_resp,A1_avg_wait,A1_avg_serv,A2_avg_resp,A2_avg_wait,A2_avg_serv,A3_avg_resp,A3_avg_wait,A3_avg_serv,total_completed,system_avg_response_time,system_avg_service_time,system_utilization,system_avg_wait,system_avg_num_job,system_throughput,job_arrived,completions_A1,completions_A2,completions_A3,completions_B,completions_P,horizon
123456789,52.42030176514366,52.18802268930613,0.2322790758375365,0.8788427356795754,198.3355635556688,,3.622908198736969,2.8225902436836297,0.8003179550533396,0.5448069287939826,4.537866894240758,,0.8320975728174417,0.43389303132975054,0.39820454148769113,0.5022107814909198,1.0494314574115982,1.2611879804651691,45.18447344345926,44.98441904516933,0.20005439828992733,89.4525263832738,89.05571769848294,0.3968086847908658,22.62390546869498,22.52393132426313,0.09997414443184496,126121,161.257199070664,1.8898770945695251,1.0024367590570253,159.36732197609447,203.9228619073212,,126121,126121,126121,126121,125257,126121,100001.74593598829
55556501,64.0140981586923,63.78027395044781,0.23382420824450442,0.883913385280047,241.98913634268158,,5.122390082337293,4.32396155561411,0.7984285267231828,0.567682741916872,6.409916304586088,,0.8399341628262038,0.4411782098148425,0.3987559530113613,0.5024654019260468,1.0583863476612763,1.2600825094433903,55.04135111326685,54.8406590794967,0.2006920337701465,109.52483388018113,109.1244088186358,0.40042506154532,27.47610948262786,27.375753953209824,0.10035552941803365,126010,197.52795248236535,1.8931255744003694,0.9991156372757836,195.634826907965,249.45743899492894,,126010,126010,126010,126010,125137,126010,100001.38804851893
82241682,62.85001356043816,62.61730151158063,0.23271204885752694,0.8776707063980499,237.0380737461871,,5.059492307037132,4.258621925086889,0.8008703819502438,0.5817298911788659,6.3210907986679965,,0.8538226007887773,0.4536304789794748,0.40019212180930247,0.5031065988599245,1.0733939058332347,1.2571626762299493,54.06142902657461,53.86178323316564,0.19964579340896915,107.4885753851731,107.09013620546482,0.3984391797082921,27.000036269568817,26.89998509611348,0.10005117345533739,125718,193.97829394285156,1.8942233900805867,1.0005696411931033,192.08407055277098,244.43255845068836,,125718,125718,125718,125718,124937,125718,100001.37800543862
1310723874,59.89072877188984,59.657162625375655,0.23356614651418747,0.8838665829881346,226.63992441671758,,3.845331431820274,3.0445825774734967,0.8007488543467771,0.5573153301017488,4.81730908675282,,0.8307196617348154,0.4314006206592323,0.39931904107558314,0.5037042134530619,1.0478763864779668,1.2614079511367973,51.178171319895746,50.97852889174659,0.19964242814915742,102.90515563408852,102.50414816959056,0.4010074644979505,25.588859361681106,25.488810814785648,0.10004854689545843,126145,183.89049911083666,1.895281797249154,1.0031527322537257,181.99521731358752,232.50510988994841,,126145,126145,126145,126145,125281,126145,100003.33348645574
633235072,41.80891049137387,41.575962281503486,0.23294820987038567,0.8800230452933677,157.94414025112488,,3.6025886859734126,2.8076260596060116,0.794962626367401,0.5522563482287474,4.504873107284775,,0.8462688537028561,0.4459068145045032,0.40036203919835295,0.5041575852864969,1.0656676208371128,1.2592542147501655,35.8803181904027,35.68038026589975,0.19993792450294876,71.54885542974542,71.14968261084938,0.3991728188960252,17.99755785397559,17.897823967763404,0.09973388621218435,125929,129.40450707645704,1.8886140449072883,0.9940645655059964,127.51589303154975,163.51468097924678,,125929,125929,125929,125929,125049,125929,100002.84178122379
739374966,66.80100684095827,66.56726652561935,0.23374031533890957,0.8827614063660157,252.28574993615496,,3.862413445091871,3.06141428060008,0.8009991644917906,0.5825350344330682,4.831385586343325,,0.8424984039747418,0.44272920986143455,0.3997691941133073,0.503266221612343,1.0606144613599777,1.2588919532146376,57.44039044057332,57.24028761631812,0.2001028242551921,114.55629323506513,114.1550544349397,0.4012388001254227,28.40633684723418,28.306457525598066,0.09987932163611447,125893,204.6405976988456,1.8968865480752164,1.001947583554622,202.74371115077037,258.17774998385823,,125893,125893,125893,125893,125091,125893,100003.02224390784
1645257414,79.81912584953623,79.5854799385644,0.23364591097183665,0.8814526305012611,301.12565698984406,,3.1614622930033653,2.358363266850302,0.8030990261530635,0.5835560145043216,3.9512063465240272,,0.8385725306176326,0.43834868710569763,0.4002238435119349,0.5032948621349844,1.0545329895488864,1.2575334285898834,68.34777913554662,68.14742676425324,0.2003523712933719,136.7576059023927,136.35771501047694,0.39989089191578037,34.35199251065888,34.25129804095252,0.10069446970635978,125753,242.99963026920162,1.899323976438656,1.0037158994576287,241.10030629276295,306.13139632591697,,125753,125753,125753,125753,124980,125753,99999.72735596483
181498594,64.10040281800056,63.86722406411343,0.23317875388713175,0.8821713125547875,242.5072419617506,,3.5816793235280358,2.7826317849641957,0.79904753856384,0.5816788291644307,4.484621309826987,,0.8456784255805007,0.4480684959472029,0.39760992963329783,0.501418000371231,1.066468298472178,1.2610801768297684,55.72641487906131,55.52516612495302,0.20124875410829388,109.19995703240238,108.80139965115605,0.3985573812463411,27.37483654254194,27.275106416235186,0.09973012630675318,126108,196.2549929966567,1.890503807810524,1.0004875633250279,194.3644891888462,248.05833157004972,,126108,126108,126108,126108,125210,126108,99999.98597791229
451046113,62.107766217333825,61.874673780860356,0.23309243647348016,0.8817599135767573,234.94601283844085,,6.017041014123113,5.21311812823917,0.8039228858839434,0.5857409164635914,7.540489507240453,,0.8485192745885947,0.44749425163500717,0.4010250229535875,0.5056760527161132,1.0699478907009732,1.2609588523722557,53.27971119517713,53.07998315786683,0.19972803731030278,106.57853864766689,106.17875099547467,0.3997876521922293,26.465048809156198,26.36528718923829,0.09976161991790777,126098,192.7042884399071,1.8992715466507148,1.007467303515094,190.80501689325638,243.55645023638223,,126098,126098,126098,126098,125321,126098,100001.67710688613
1870774369,63.17082772608415,62.93799431828263,0.23283340780152156,0.8829878223803254,239.5664442594359,,3.039972391298616,2.237736184470665,0.8022362068279514,0.5719586677368186,3.814496470431496,,0.8488749705189286,0.44740568168532285,0.4014692888336057,0.5075051964506598,1.0730794874170593,1.264119599098406,54.328827213054,54.12976973007276,0.19905748298123835,108.08876464900315,107.68928922093835,0.39947542806480785,27.09489131620111,26.994924003842574,0.09996731235853479,126417,192.93146479198953,1.8962785999509923,1.00662992471795,191.03518619203854,244.45402021728444,,126417,126417,126417,126417,125483,126417,100003.98703584929
478164208,79.86199357766539,79.62858951296148,0.23340406470389585,0.8808919682823491,301.40772742252824,,5.375095715830251,4.572149534995061,0.8029461808351905,0.5832885307440594,6.716053334902065,,0.845257673969991,0.4464421575105034,0.3988155164594876,0.5017241747999368,1.0633643663886563,1.258035743578956,68.30329490986134,68.10294838547472,0.20034652438662082,137.16682888804604,136.76710049086788,0.39972839717817427,34.115856935089965,34.015719662543056,0.10013727254690367,125808,245.3233197128635,1.8965106304786432,1.0032620181373084,243.42680908238486,309.18714512381894,,125808,125808,125808,125808,124952,125808,100003.51789853905
939078005,90.72553787501846,90.49244377354879,0.23309410146968368,0.8805061072069786,342.71304882840036,,11.152417794630452,10.354444213903482,0.797973580726969,0.5800859656750013,13.944062452624816,,0.843267608091006,0.44357400531196023,0.3996936027790458,0.5032769398561016,1.061806189363572,1.2591568550430805,78.31363473594591,78.11323094055628,0.20040379538962788,154.9750266636201,154.57647166255123,0.39855500106885955,38.887952225476404,38.78762871752584,0.10032350795056721,125924,283.6504338521523,1.8913476277028534,0.9977202836284356,281.75908622444945,357.7189174703888,,125924,125924,125924,125924,125040,125924,100006.60322473619
1807574048,55.61928621287264,55.3865881806081,0.23269803226453303,0.880173813800265,210.37839809139672,,4.717070370425965,3.914496669518975,0.8025737009069902,0.5748536844597469,5.946310814012158,,0.8383538609536836,0.4382141742073658,0.40013968674631784,0.5045057331869695,1.0570166951690325,1.2608240319506674,47.55113795187611,47.35158412475642,0.19955382711968603,95.40468231483025,95.00617098467914,0.3985113301510927,23.902038371909686,23.802009432386875,0.10002893952281096,126089,171.97420825103674,1.900661086306539,1.0117196272215114,170.0735471647302,217.3817256005779,,126089,126089,126089,126089,126066,126089,100005.23213768622
2121601353,81.12609433102821,80.8926428000576,0.2334515309706215,0.8851398158367543,307.5924835325157,,5.6121953768511235,4.8110919169674355,0.8011034598836879,0.571271441413848,7.043616160348835,,0.8489591706537225,0.4468520258996114,0.402107144754111,0.5082011993017479,1.0729530034793744,1.2638452361061963,69.47521542906529,69.27527261839778,0.19994281066751043,139.0743710730647,138.67412774957145,0.4002433234932228,34.8286964909598,34.72852803220868,0.10016845875112479,126387,249.35355365432252,1.8979936598026026,1.0054292299627816,247.45555999451992,315.7090526963439,,126387,126387,126387,126387,125508,126387,100001.95940872318
622920539,74.76125007375774,74.52802447940972,0.23322559434801554,0.8835044249597799,283.21032020665814,,4.006488932613834,3.205026829047175,0.8014621035666593,0.5710421942108825,5.023870008763121,,0.8436824406685113,0.44439044232433866,0.39929199834417267,0.5041988757341708,1.0653450102324917,1.2627322306107744,64.32968724138878,64.12995966539752,0.19972757599125882,127.72240973908491,127.32266742428718,0.3997423147977354,32.23165324079829,32.13144634854324,0.10020689225504521,126289,228.66161335843526,1.8948461812107784,1.0049800443706431,226.7667671772245,289.29953522565376,,126289,126289,126289,126289,125409,126289,100012.49428702309
2125861606,69.62967234599101,69.39587017868368,0.23380216730734343,0.883431914931831,263.09882190199335,,4.39495860786189,3.592416105146968,0.8025425027149214,0.5742029092513853,5.534241201286476,,0.8361960947260376,0.4373153923840976,0.39888070234194,0.502396173593591,1.0532014105915146,1.2595148640781135,59.5046518374855,59.3057841203462,0.1988677171392948,119.43105261509625,119.02905159158544,0.402001023510803,29.953312585391682,29.852774824119738,0.10053776127194383,125956,213.68184445672568,1.9026449302903758,1.010581482238172,211.77919952643532,269.6862645138714,,125956,125956,125956,125956,125927,125956,100003.5835958093
961006295,66.3406656971988,66.10750856374136,0.2331571334574448,0.8804681115337277,250.52135346724856,,5.007280188174527,4.207617722474067,0.7996624657004597,0.5811736727535334,6.2592134181279775,,0.8332619222130879,0.4341786631211741,0.3990832590919139,0.502350894247199,1.0488785541101293,1.2587621324689577,56.881288204391424,56.68147829241431,0.19980991197711317,113.59260722579765,113.19282310945665,0.3997841163409918,28.548101661401514,28.44822428934728,0.09987737205423038,125883,204.39359521801362,1.8926651046772538,0.9995961574321962,202.50093011333635,257.8294454394867,,125883,125883,125883,125883,125009,125883,100005.39160889034
1726532239,61.824869105533935,61.59117583500438,0.2336932705295566,0.886499612404016,234.52845849942003,,6.524531455864951,5.725210062772299,0.7993213930926518,0.5702310095276248,8.192056062547,,0.8431955494476608,0.44363818372502156,0.3995573657226393,0.5052312789376201,1.0662017582168,1.2644774499998492,52.766369928897326,52.566249597316755,0.2001203315805769,106.12224660435888,105.72160573314129,0.4006408712176019,26.5859907833494,26.485672174558907,0.10031860879049112,126451,192.35277453222568,1.8943327071063005,1.00361009959145,190.4584418251194,243.7867163201838,,126451,126451,126451,126451,125561,126451,100002.574185894
1251408690,79.78721651923344,79.55365462275331,0.23356189648012418,0.88425266732817,302.07007259776327,,5.8054774914285305,5.002645791174268,0.8028317002542636,0.5848246263561705,7.273811556381217,,0.8548810387770474,0.4540380958569604,0.4008429429200869,0.5058565442371906,1.078844409382232,1.2619819137942,68.24718235046103,68.04647727966918,0.2007050707918499,137.0060757026675,136.60608735338855,0.39998834927897026,34.10839150457085,34.00839923520129,0.09999226936955952,126202,245.52629266041208,1.8985968302896383,1.0058856498471593,243.62769583012243,310.42272856352673,,126202,126202,126202,126202,125296,126202,100003.0179676415
938128236,62.88676921687338,62.654665012397324,0.2321042044760556,0.8811065956741426,238.72875229772492,,7.879744850884597,7.078715097854496,0.8010297530301008,0.5850481763538394,9.898690617102698,,0.8385549030845169,0.44002528788104156,0.3985296152034753,0.5042951481209744,1.061098480329168,1.2653893936175833,53.90833743398163,53.708716485173724,0.19962094880790282,107.81332081156161,107.41631458961369,0.3970062219479206,26.938649405074692,26.83896396240236,0.09968544267233248,126543,196.88148116265893,1.8900672806231347,1.0062693463290258,194.9914138820358,249.6885413951568,,126543,126543,126543,126543,125626,126543,100003.20900290627
1429178648,58.60080604841934,58.36742908765857,0.23337696076076386,0.8818391674979761,221.4292527076927,,6.005947927307769,5.206182463087037,0.7997654642207325,0.5816226517016196,7.512509409337765,,0.8390836488349909,0.43915371207323123,0.3999299367617596,0.5037256481843216,1.0568550039354945,1.2595347381668847,50.077072383079035,49.877223220622106,0.19984916245693374,100.70208941518362,100.30177478231276,0.4003146328708604,25.023256346993932,24.92328926003944,0.09996708695449029,125956,182.16685956526112,1.8943085136594626,1.0003825620770739,180.27255105160165,229.99861712096597,,125956,125956,125956,125956,125087,125956,100002.0056479865
257831757,48.71409264001178,48.481214512583236,0.23287812742854003,0.8748278496061836,182.99891612987577,,7.323315123182212,6.5255782181868005,0.7977369049954107,0.5764654212377007,9.102200588197537,,0.8405763725772576,0.44069789258634556,0.399878479990912,0.5007266169892298,1.0525671783369146,1.2521969599379537,41.9426972623401,41.74265278832203,0.20004447401807118,83.37146732362314,82.97258007229495,0.39888725132817904,20.828113334077035,20.728410677137646,0.09970265693938953,125222,153.81114113598065,1.8903314974412362,0.9915128877754623,151.92080963853942,193.15368389641023,,125222,125222,125222,125222,124293,125222,100001.83997108949
1061480417,89.08377374831676,88.85001232586261,0.23376142245415282,0.8837797589051102,336.79824181034843,,11.062753140721318,10.260848913078865,0.801904227642453,0.5703825167089255,13.849021903808639,,0.8475923991632429,0.4466729133395189,0.400919485823724,0.5052509274937421,1.0681617156472305,1.2602304087456864,75.77150643965052,75.57163043227703,0.19987600737348138,153.5144520584952,153.11335519223604,0.40109686625917057,37.96536274681118,37.86505135308138,0.1003113937298001,126022,278.64151841182337,1.8987819755395847,1.0038720987543406,276.7427364362838,351.7154254298043,,126022,126022,126022,126022,125185,126022,99999.17406010725
1736215252,86.41759099484868,86.1843036701604,0.233287324688286,0.8852995303373637,327.9451758592158,,4.934814542228128,4.141379790041084,0.793434752187044,0.5574631045741238,6.240877580968562,,0.8513884124748728,0.4517984322805445,0.3995899801943283,0.5054665561252107,1.0769748745183692,1.2649630400626977,74.16568148875571,73.96560611074842,0.20007537800727995,147.67421231010204,147.27445390023993,0.39975840986206895,37.41287918569133,37.312850999495815,0.10002818619551639,126498,264.5860071767161,1.892698537126829,1.0034276089836,262.6933086395893,335.2630283147027,,126498,126498,126498,126498,126468,126498,100001.34074567913
740448634,81.50457745478272,81.27068088945367,0.2338965653290511,0.8857909056908073,308.6664114971142,,4.087124367253296,3.285405207005942,0.8017191602473539,0.5844268423739855,5.12451209560956,,0.8426979804985308,0.4426508826717209,0.40004709782680986,0.5050068187255761,1.0637953095769475,1.2623684097921035,69.43522406496594,69.23539177504512,0.1998322899208146,140.3325491912983,139.93111449436847,0.4014346969298205,34.74595910808088,34.64553639894436,0.10042270913652401,126238,248.97322205901048,1.8980259735323837,1.0052103055358013,247.0751960854781,314.8547189023007,,126238,126238,126238,126238,125383,126238,100000.9181319658
1628336883,61.4640388870696,61.23066388150571,0.23337500556389115,0.8833728937195239,232.65416002955584,,5.435794453054641,4.636938262159705,0.7988561908949359,0.5684131920241905,6.80711679350976,,0.8336527030119996,0.4346498345652762,0.39900286844672334,0.5034362579524783,1.0518495740898886,1.2617359366670804,52.98145385114021,52.781078921833846,0.20037492930636142,105.32862139645029,104.92807549120303,0.40054590524725336,26.082041413624488,25.982837231486414,0.09920418213807067,126179,190.18616027922076,1.8919948230151076,1.0003887085142316,188.29416545620566,240.5131263971555,,126179,126179,126179,126179,125233,126179,100004.28483736957
643065775,77.47795793741837,77.2442059409726,0.23375199644577618,0.884358681472709,293.1239337698133,,8.966132399558179,8.167449365842774,0.7986830337154046,0.581543785841065,11.22888841130529,,0.8429622589908471,0.4427370684380647,0.40022519055278233,0.5047267006502009,1.0630654186595467,1.2611067782941983,66.50171138595209,66.3011143851096,0.20059700084248053,132.89067603031236,132.49006593678126,0.40061009353108795,33.041486395991996,32.94143750102822,0.10004889496377517,126114,241.73809397339534,1.8946291503177977,1.000244281696642,239.84346482307754,305.41588759977805,,126114,126114,126114,126114,125240,126114,100002.63432933464
506111683,70.47669960030797,70.24295932909136,0.23374027121660607,0.8823407285768281,266.0408587247677,,7.018791343898343,6.220645297731148,0.7981460461671943,0.5666831077588665,8.770559045237757,,0.841233683701038,0.44208343812961753,0.3991502455714204,0.5022476681146902,1.0585178405026872,1.2582922688564964,59.99540254750654,59.795931828005706,0.19947071950083778,121.35257877020634,120.95047058246604,0.40210818774029405,30.082117483206176,29.98247557679748,0.09964190640869589,125833,218.7994572106194,1.892992440108168,0.997349355700383,216.90646477051123,275.86993561050815,,125833,125833,125833,125833,124962,125833,100002.99859932685
874571948,72.56274692135234,72.32930604394085,0.23344087741149075,0.8858098938218582,275.34508890884405,,6.4198559569916345,5.620302186120065,0.799553770871569,0.5842809006234658,8.069180623446835,,0.8328630349247979,0.43484927582976257,0.3980137590950353,0.5034315748995688,1.0534549114612646,1.2648597275737958,62.03572585263654,61.83545066896239,0.200275183674148,124.7018327218753,124.3018124122112,0.40002030966410124,30.950682189559757,30.85065505066352,0.10002713889624176,126489,224.46576084115685,1.8928648615991037,1.0049670644548265,222.57289597955776,284.46772444375216,,126489,126489,126489,126489,125694,126489,100002.39334256157
2106795138,58.99404388804901,58.761305070850504,0.2327388171985085,0.8811225033584188,223.34469281734962,,5.97036825060332,5.169613985518513,0.8007542650848075,0.5699712662104662,7.479451487143398,,0.8452034597708443,0.445988181999598,0.39921527777124627,0.5037944381357817,1.0666144955746493,1.2619618190676065,50.76311526278662,50.563192877319956,0.19992238546666158,100.81037884749118,100.4121910420739,0.39818780541727566,25.408637553875298,25.308531293163707,0.10010626071158764,126201,183.3081914582362,1.892348529424535,1.0031546510082956,181.41584292881166,231.8907588000677,,126201,126201,126201,126201,125281,126201,100003.81793899511
168330988,93.91115869626523,93.67737770890189,0.2337809873633355,0.8860632788886681,355.93668303454626,,5.741541931727673,4.941628159750988,0.7999137719766843,0.5835045806327166,7.203575887881389,,0.8401191241880106,0.44095696725628186,0.3991621569317288,0.5042938315445888,1.0613904267561078,1.2633808661146237,80.5947600467871,80.39409515827255,0.20066488851454745,161.10656085853543,160.70608748311605,0.40047337541940675,40.03215518346736,39.931950485311305,0.10020469815605718,126345,287.8344626765779,1.8948854339031043,1.0036048902392314,285.93957724267483,364.20164934918387,,126345,126345,126345,126345,125471,126345,100005.47213332342
2002822386,83.73280557915405,83.49935746416556,0.23344811498849682,0.8871207089804599,318.1910715105254,,4.367601765333434,3.568645146605726,0.7989566187277078,0.5711994832844324,5.495632336183257,,0.8388277910836918,0.43836095022202787,0.40046684086166395,0.5072682179019663,1.062536608010086,1.2666921855764721,71.56950019663874,71.37030568073526,0.19919451590348328,143.52832866586547,143.12744688049105,0.4008817853744218,36.10058787495133,36.00031983126375,0.10026804368757841,126671,255.93745327880887,1.8944570272422276,1.0053049854357374,254.04299625156665,324.74924045471874,,126671,126671,126671,126671,125829,126671,100001.40637352395
805531303,89.9718390784184,89.73823898081936,0.2336000975990307,0.8850868434764427,340.8940829655639,,6.079829314975799,5.278025299658741,0.801804015317058,0.5752798110610824,7.67740086959727,,0.8456776180637052,0.4468699560740022,0.39880766198970297,0.5036804612278994,1.0680619589686726,1.2629658585669403,77.53264775915339,77.33249472344332,0.20015303571007034,154.08551709559066,153.68506241641813,0.4004546791724962,38.29735238052094,38.19715980260642,0.1001925779145214,126295,276.39319141411863,1.9012849969037553,1.0124907337906521,274.49190641721486,349.63954579412984,,126295,126295,126295,126295,126275,126295,99998.74433922082
1497610206,57.1339927217565,56.90050961970284,0.2334831020536599,0.8826257790440982,215.9810898192994,,8.003179816819264,7.205613013838769,0.7975668029804953,0.56683056035532,10.01057958189062,,0.8591412831567875,0.4580825335183123,0.4010587496384752,0.505368180435826,1.0825911849514067,1.2600851643091642,49.12131382082469,48.920918349971906,0.20039547085277937,97.66417705224956,97.2646794061047,0.3994976461448498,24.616487292190698,24.515931103027345,0.10055618916334891,126010,179.74740437945064,1.8932138409277168,0.9976167143378618,177.85419053852291,227.07426058614143,,126010,126010,126010,126010,125084,126010,100001.17735620226
1130427394,88.07268485355698,87.83974326512171,0.23294158843526622,0.8814349433422111,333.2609797389814,,4.736407854617464,3.933000786915238,0.8034070677022256,0.5721128852935375,5.936049223023938,,0.8386123572235727,0.4405283242574739,0.39808403296609884,0.5021075303325411,1.0577504866359153,1.261310398689869,75.5684407573779,75.36779291791618,0.20064783946172013,150.8241351984228,150.4257901604251,0.39834503799768084,37.82547860486142,37.72564671701502,0.099831887846405,126138,269.3223942696306,1.8952013416010958,1.0068946860977008,267.4271929280295,340.2547794486413,,126138,126138,126138,126138,125335,126138,100005.51817460661
1689362328,83.99231324347808,83.75889695747121,0.23341628600686598,0.8896470102304604,320.12980601191884,,6.548778860649263,5.743126182237842,0.8056526784114213,0.57722218759596,8.257767265127823,,0.8599348080167842,0.4580913177131663,0.4018434903036179,0.5105311570799745,1.092523639535494,1.2704726327512144,72.20052016923532,71.99996649490643,0.2005536743288841,143.81639831133916,143.41630244768908,0.40009586365009714,35.96002124986013,35.8604219298185,0.09959932004162872,127051,258.87854327243264,1.9017145689102812,1.0158981477943512,256.97682870352236,329.48009691658217,,127051,127051,127051,127051,126100,127051,100002.94120847803
