seed,A_avg_resp,A_avg_wait,A_avg_serv,A_utilization,A_avg_num_job,B_avg_resp,B_avg_wait,B_avg_serv,B_utilization,B_avg_num_job,A1_avg_resp,A1_avg_wait,A1_avg_serv,A2_avg_resp,A2_avg_wait,A2_avg_serv,A3_avg_resp,A3_avg_wait,A3_avg_serv,total_completed,system_avg_response_time,system_avg_service_time,system_utilization,system_avg_wait,system_throughput,job_arrived,completions_A1,completions_A2,completions_A3,completions_B,completions_P,horizon
1486168620,1.4879911705653635,1.2546578372320596,0.23333333333330392,0.844236536418862,5.383785051686181,22.193767705333435,21.393767705333403,0.8000000000000282,0.9648417559074265,26.766842253768363,1.2772874829840253,1.077287482984186,0.19999999999983922,2.548863111413174,2.148863111413218,0.3999999999999561,0.6378229172988915,0.537822917298771,0.1000000000001206,120643,27.0577412170304,1.9000000000008141,0.9648417559074265,25.157741217029585,1.2060521948842404,120643,120643,120643,120643,120643,120643,100031.32576826791
318128428,1.44656365019096,1.213230316857663,0.2333333333332968,0.8399080453863463,5.207059062681505,21.04490265925411,20.244902659254073,0.8000000000000383,0.9598949090131635,25.251118654118297,1.2357190120397166,1.0357190120398836,0.19999999999983284,2.4830404361187988,2.083040436118869,0.39999999999992947,0.6209315024141939,0.5209315024140728,0.10000000000012114,119998,25.784593609827862,1.9000000000007995,0.9598949090131635,23.884593609827064,1.1998686362663968,119998,119998,119998,119998,119998,119998,100009.28132715842
1297571883,1.4637409349905546,1.2304076016572585,0.23333333333329626,0.8395496428840162,5.266642196769563,18.898364942286694,18.09836494228665,0.80000000000004,0.9594853061533619,22.665879340558753,1.2527672783367845,1.0527672783369586,0.19999999999982596,2.510929535356984,2.1109295353570383,0.3999999999999456,0.6275259912776423,0.5275259912775261,0.10000000000011622,119949,23.689587747259225,1.9000000000007993,0.9594853061533619,21.789587747258427,1.1993566326916425,119949,119949,119949,119949,119949,119949,100011.11990418215
129531691,1.4874010726221736,1.254067739288873,0.23333333333330053,0.8437655226546315,5.37864747187836,22.3284512244583,21.52845122445827,0.8000000000000312,0.9643034544626091,26.914253310680216,1.2752721738709305,1.0752721738710955,0.19999999999983487,2.548892585235438,2.1488925852354974,0.39999999999994057,0.6380384587599616,0.5380384587598454,0.1000000000001163,120555,27.190654442325695,1.9000000000008064,0.9643034544626091,25.29065444232489,1.2053793180782144,120555,120555,120555,120555,120555,120555,100014.16001745059
1108975146,1.4679187503305762,1.2345854169972754,0.23333333333330084,0.8420353445692956,5.297312017433609,22.788476564450196,21.988476564450167,0.8000000000000314,0.9623261080793667,27.412432451655445,1.255364763515656,1.0553647635158185,0.19999999999983742,2.5182800776611085,2.118280077661174,0.39999999999993446,0.6301114098146995,0.5301114098145794,0.1000000000001201,120336,27.592232815442802,1.9000000000008062,0.9623261080793667,25.692232815441997,1.2029076350991612,120336,120336,120336,120336,120336,120336,100037.60595474161
2088418601,1.4381073435877059,1.2047740102544067,0.2333333333332991,0.8412315563678519,5.184776909445001,19.648713981453206,18.848713981453173,0.8000000000000342,0.9614074929920129,23.61302606178154,1.2344687243832027,1.0344687243833741,0.1999999999998286,2.464108618955947,2.064108618956009,0.3999999999999379,0.6157446874238299,0.5157446874237059,0.10000000000012392,120204,24.363036012217197,1.9000000000008033,0.9614074929920129,22.463036012216392,1.2017593662399648,120204,120204,120204,120204,120204,120204,100023.35190953521
920378409,1.4351956690747678,1.2018623357414673,0.23333333333330034,0.8393729235736438,5.162847362792958,19.430728433733073,18.630728433733044,0.8000000000000312,0.9592833412271946,23.299467617986235,1.229677564526008,1.029677564526172,0.1999999999998361,2.4602600949437203,2.0602600949437897,0.39999999999993086,0.6156493477543236,0.5156493477542075,0.10000000000011618,119941,24.136315440958246,1.9000000000008026,0.9592833412271946,22.236315440957444,1.1991041765339465,119941,119941,119941,119941,119941,119941,100025.50432831762
1899821864,1.4590049755732464,1.225671642239945,0.2333333333333015,0.8388161191222102,5.2450152488164825,18.73936359155453,17.93936359155449,0.8000000000000376,0.9586469932827019,22.455543203842797,1.2468487252558111,1.046848725255972,0.19999999999983933,2.50408085538644,2.1040808553865062,0.39999999999993396,0.6260853460771078,0.52608534607699,0.10000000000011776,119833,23.516378518275133,1.9000000000008122,0.9586469932827019,21.61637851827432,1.198308741603321,119833,119833,119833,119833,119833,119833,100001.77403334725
731781672,1.4474477438265287,1.2141144104932318,0.23333333333329712,0.8386111369306745,5.202196277564115,19.95912880799529,19.15912880799525,0.8000000000000417,0.9584127279209694,23.91135385974472,1.233591318006991,1.0335913180071583,0.19999999999983267,2.4864206664083417,2.0864206664083937,0.39999999999994773,0.6223312470639447,0.5223312470638166,0.10000000000012806,119812,24.701472039475746,1.900000000000803,0.9584127279209694,22.801472039474945,1.1980159099011494,119812,119812,119812,119812,119812,119812,100008.68854061038
1711225127,1.4679643628720345,1.2346310295387317,0.23333333333330292,0.8407599059141407,5.289452484058989,20.3708089553779,19.570808955377867,0.8000000000000349,0.9608684639020423,24.467084886743844,1.2561760178881132,1.0561760178882766,0.1999999999998365,2.518398120797128,2.1183981207971767,0.39999999999995145,0.6293189499307222,0.5293189499306049,0.10000000000011734,120116,25.174702043994877,1.9000000000008153,0.9608684639020423,23.27470204399406,1.2010855798775004,120116,120116,120116,120116,120116,120116,100006.19607159942
543184935,1.4687080101134762,1.2353746767801752,0.23333333333330095,0.8384492566102395,5.277587739674225,20.510465299500506,19.710465299500466,0.8000000000000386,0.9582277218404529,24.567120547283857,1.2562605456726208,1.056260545672791,0.1999999999998297,2.5200213754390317,2.1200213754390833,0.39999999999994873,0.6298421092284718,0.5298421092283472,0.10000000000012461,119783,25.3165893298418,1.900000000000811,0.9582277218404529,23.41658932984099,1.1977846523005082,119783,119783,119783,119783,119783,119783,100003.78596431375
1522628390,1.4345437724325534,1.201210439099257,0.2333333333332964,0.8396610175515798,5.162273501499388,18.775092839376196,17.975092839376156,0.8000000000000417,0.9596125914877218,22.521019368769277,1.232027797836085,1.0320277978362522,0.1999999999998326,2.457424122654286,2.0574241226543424,0.3999999999999433,0.6141793968068179,0.5141793968067023,0.10000000000011554,119963,23.47872415667473,1.9000000000008015,0.9596125914877218,21.57872415667393,1.1995157393595897,119963,119963,119963,119963,119963,119963,100009.52556408066
354588198,1.4344413421595463,1.2011080088262487,0.23333333333329762,0.8372344594383374,5.146987378710577,17.942418527168925,17.14241852716889,0.800000000000038,0.9568393822154346,21.460015823732835,1.2322230563403844,1.0322230563405541,0.19999999999983023,2.4562906971502563,2.056290697150326,0.39999999999993,0.6148102729875525,0.5148102729874383,0.10000000000011419,119629,22.645742553648432,1.9000000000008,0.9568393822154346,20.74574255364763,1.1960492277692365,119629,119629,119629,119629,119629,119629,100020.13062883813
1334031653,1.4669043568066793,1.2335710234733759,0.23333333333330342,0.8399601326935849,5.280605049395547,19.908132927969465,19.10813292796943,0.8000000000000386,0.9599544373642664,23.888625679801294,1.258959605956751,1.0589596059569115,0.19999999999983933,2.513838023167156,2.113838023167212,0.39999999999994384,0.6279154412959242,0.5279154412957973,0.10000000000012704,120000,24.708845998390377,1.9000000000008197,0.9599544373642664,22.808845998389558,1.1999430467052752,120000,120000,120000,120000,120000,120000,100004.74633315983
165991461,1.4383901442556442,1.2050568109223463,0.23333333333329775,0.8377080136332854,5.164075502461174,20.323469321303218,19.523469321303175,0.8000000000000405,0.9573805870096633,24.321618736126467,1.2318700379943697,1.0318700379945427,0.19999999999982704,2.4663945591570418,2.0663945591571165,0.3999999999999257,0.6169058356151965,0.5169058356150673,0.10000000000012924,119688,25.038639754071017,1.900000000000803,0.9573805870096633,23.138639754070216,1.1967257337620187,119688,119688,119688,119688,119688,119688,100012.89069279862
1145434916,1.428847957169262,1.1955146238359622,0.23333333333329995,0.8402993778282077,5.145685926088322,19.68192796521786,18.88192796521783,0.8000000000000297,0.9603421460895534,23.626731176620765,1.223629463744484,1.023629463744651,0.19999999999983295,2.449411209942113,2.049411209942178,0.39999999999993524,0.613503197820961,0.5135031978208467,0.10000000000011419,120053,24.368471836726513,1.9000000000008006,0.9603421460895534,22.468471836725712,1.2004276826118971,120053,120053,120053,120053,120053,120053,100008.52341124625
